user_id,name,email,phone,signup_date,platform,region,user_type
U00285,Ryan Chavez,ryan.chavez285@fooddash.com,+17569796605,2024-01-19,web,us_east,returning
U00286,Paul Harris,paul.harris286@fooddash.com,+13156547958,2023-05-07,android,us_west,power
U00287,Mary Patel,mary.patel287@fooddash.com,+15455949685,2024-03-17,android,us_east,returning
U00288,Samantha Phillips,samantha.phillips288@fooddash.com,+16379644974,2023-09-12,ios,eu,new
U00289,Sarah Morris,sarah.morris289@fooddash.com,+15315161539,2023-01-06,ios,us_east,power
U00290,Kevin Hill,kevin.hill290@fooddash.com,+17961191859,2023-07-23,android,eu,new
U00291,Jessica Reyes,jessica.reyes291@fooddash.com,+15143679603,2023-11-11,android,asia,casual
U00292,Michelle Ruiz,michelle.ruiz292@fooddash.com,+13205949909,2023-10-13,android,us_east,new
U00293,Karen Collins,karen.collins293@fooddash.com,+19657268384,2023-11-19,android,asia,power
U00294,Christine Ramirez,christine.ramirez294@fooddash.com,+19805151780,2024-06-12,android,asia,new
U00295,Laura Ortiz,laura.ortiz295@fooddash.com,+19207069742,2023-03-02,web,us_east,power
U00296,Nicholas Sanchez,nicholas.sanchez296@fooddash.com,+17863514105,2023-05-08,ios,us_west,new
U00297,Anthony Alvarez,anthony.alvarez297@fooddash.com,+17979201172,2023-03-12,web,us_west,new
U00298,Thomas Rogers,thomas.rogers298@fooddash.com,+16258663806,2024-03-14,ios,us_west,power
U00299,Patrick Williams,patrick.williams299@fooddash.com,+16055269083,2024-09-26,ios,us_east,new
U00300,Jason Hall,jason.hall300@fooddash.com,+19172069713,2024-02-25,web,asia,new
U00301,Jacob Jones,jacob.jones301@fooddash.com,+14937859648,2023-05-20,android,eu,casual
U00302,Samuel Turner,samuel.turner302@fooddash.com,+15837416943,2023-12-15,web,asia,returning
U00303,Debra James,debra.james303@fooddash.com,+17523231198,2024-05-22,web,us_east,casual
U00304,Ronald Ortiz,ronald.ortiz304@fooddash.com,+13304736121,2024-10-10,ios,us_east,new
U00305,Gregory Castillo,gregory.castillo305@fooddash.com,+17578115687,2024-02-18,ios,us_east,returning
U00306,Karen Scott,karen.scott306@fooddash.com,+13932893218,2023-01-26,web,us_west,power
U00307,Robert Walker,robert.walker307@fooddash.com,+14112128954,2023-03-20,android,us_west,power
U00308,Michael Young,michael.young308@fooddash.com,+19581742169,2023-11-09,ios,us_west,power
U00309,Linda Moore,linda.moore309@fooddash.com,+17155853035,2023-07-01,web,eu,returning
U00310,Scott Foster,scott.foster310@fooddash.com,+18886379867,2023-07-04,ios,us_east,power
U00311,Mark Evans,mark.evans311@fooddash.com,+15075616316,2023-02-17,android,us_west,power
U00312,Daniel Watson,daniel.watson312@fooddash.com,+18958167236,2024-03-07,android,asia,casual
U00313,Christine Carter,christine.carter313@fooddash.com,+17376347476,2024-06-24,ios,us_east,returning
U00314,Jonathan Stewart,jonathan.stewart314@fooddash.com,+14464780654,2023-08-22,web,us_east,returning
U00315,Linda Bailey,linda.bailey315@fooddash.com,+16227987842,2024-03-08,android,us_east,new
U00316,Kevin Chavez,kevin.chavez316@fooddash.com,+12808546170,2024-10-19,ios,us_west,power
U00317,Michael Wright,michael.wright317@fooddash.com,+15861663497,2024-11-09,ios,eu,returning
U00318,Christine Bailey,christine.bailey318@fooddash.com,+14229042900,2023-06-12,web,us_east,casual
U00319,Mary Ramirez,mary.ramirez319@fooddash.com,+13942968239,2024-08-03,web,us_west,new
U00320,Nicole Price,nicole.price320@fooddash.com,+14097654381,2024-12-11,ios,us_east,new
U00321,Cynthia Morgan,cynthia.morgan321@fooddash.com,+18647027375,2023-08-28,ios,us_west,returning
U00322,Richard Castillo,richard.castillo322@fooddash.com,+16806372622,2024-12-11,ios,us_east,new
U00323,Mark Patel,mark.patel323@fooddash.com,+13491272124,2023-07-22,android,us_west,power
U00324,Donna Martin,donna.martin324@fooddash.com,+14006534221,2023-06-28,ios,eu,returning
U00325,Katherine Mendoza,katherine.mendoza325@fooddash.com,+15455317226,2024-08-15,web,asia,returning
U00326,Gary Collins,gary.collins326@fooddash.com,+13726908535,2023-05-12,ios,us_west,new
U00327,Anna Chavez,anna.chavez327@fooddash.com,+12609790328,2023-01-27,web,us_east,power
U00328,Michael Ross,michael.ross328@fooddash.com,+12067918793,2023-04-17,web,us_east,power
U00329,Mary Ramirez,mary.ramirez329@fooddash.com,+17178650572,2023-10-17,ios,us_west,casual
U00330,Kathleen James,kathleen.james330@fooddash.com,+16991263935,2023-01-06,android,us_west,new
U00331,Patrick Scott,patrick.scott331@fooddash.com,+17485809835,2023-01-14,android,eu,returning
U00332,Daniel Wilson,daniel.wilson332@fooddash.com,+12989797727,2023-04-26,ios,us_west,new
U00333,Dorothy Wright,dorothy.wright333@fooddash.com,+16062325722,2023-10-17,web,us_west,new
U00334,Rachel Lewis,rachel.lewis334@fooddash.com,+15072352527,2024-05-22,web,us_west,new
U00335,Stephanie Carter,stephanie.carter335@fooddash.com,+15868986040,2023-02-13,android,eu,new
U00336,Sharon Chavez,sharon.chavez336@fooddash.com,+15392599906,2024-11-26,android,us_east,new
U00337,Frank Reed,frank.reed337@fooddash.com,+16865548220,2023-02-06,web,eu,new
U00338,Anna Reed,anna.reed338@fooddash.com,+18731552000,2023-05-20,web,us_east,casual
U00339,Emma Jackson,emma.jackson339@fooddash.com,+19707682298,2023-03-01,ios,us_west,returning
U00340,Deborah Gray,deborah.gray340@fooddash.com,+17536565503,2023-10-26,android,us_east,casual
U00341,Patrick Hernandez,patrick.hernandez341@fooddash.com,+17126802559,2023-02-11,ios,us_east,new
U00342,Nicole Foster,nicole.foster342@fooddash.com,+18287655572,2024-08-23,ios,us_west,power
U00343,Laura Morales,laura.morales343@fooddash.com,+14336969521,2024-03-05,web,us_west,power
U00344,Raymond Carter,raymond.carter344@fooddash.com,+12875955645,2024-09-11,ios,us_east,new
U00345,Timothy Alvarez,timothy.alvarez345@fooddash.com,+18493588336,2024-07-28,ios,us_east,new
U00346,Michelle Cruz,michelle.cruz346@fooddash.com,+15685525929,2023-03-21,ios,us_east,returning
U00347,Brenda Rogers,brenda.rogers347@fooddash.com,+16172732967,2023-01-21,ios,us_west,returning
U00348,Carol Roberts,carol.roberts348@fooddash.com,+12125896386,2023-11-18,ios,us_east,casual
U00349,Ashley Kelly,ashley.kelly349@fooddash.com,+17333845129,2024-06-16,ios,us_east,returning
U00350,Amy Jackson,amy.jackson350@fooddash.com,+12643805274,2023-12-04,ios,us_east,power
U00351,George Allen,george.allen351@fooddash.com,+14529318184,2024-04-06,android,us_west,new
U00352,James Gomez,james.gomez352@fooddash.com,+15407373495,2024-09-16,web,us_west,returning
U00353,Katherine Kim,katherine.kim353@fooddash.com,+13396040467,2023-09-07,android,eu,returning
U00354,Daniel Gomez,daniel.gomez354@fooddash.com,+15265889688,2024-07-24,android,us_west,returning
U00355,Ashley Adams,ashley.adams355@fooddash.com,+15855702656,2024-09-26,android,us_east,casual
U00356,Betty Ramos,betty.ramos356@fooddash.com,+17584018677,2024-06-13,android,us_east,power
U00357,Alexander Clark,alexander.clark357@fooddash.com,+16485887726,2024-10-07,android,eu,power
U00358,Edward Gray,edward.gray358@fooddash.com,+17113335038,2024-05-06,ios,us_east,new
U00359,Jason Carter,jason.carter359@fooddash.com,+12758534089,2024-04-09,android,us_west,returning
U00360,Frank Turner,frank.turner360@fooddash.com,+17561616817,2024-09-06,web,eu,power
U00361,Scott Brooks,scott.brooks361@fooddash.com,+12872834914,2024-08-20,ios,eu,new
U00362,Brandon Garcia,brandon.garcia362@fooddash.com,+17767704473,2024-08-07,ios,eu,new
U00363,Richard King,richard.king363@fooddash.com,+14279567725,2024-08-03,android,us_west,returning
U00364,Laura Mitchell,laura.mitchell364@fooddash.com,+16008768911,2024-08-22,android,eu,new
U00365,Patricia Morris,patricia.morris365@fooddash.com,+13075956530,2023-11-20,web,us_east,power
U00366,Janet Jackson,janet.jackson366@fooddash.com,+15566232651,2023-09-24,android,us_east,returning
U00367,Jacob Gonzalez,jacob.gonzalez367@fooddash.com,+16488590804,2023-09-05,ios,us_east,power
U00368,Robert Baker,robert.baker368@fooddash.com,+18632834801,2024-06-09,web,asia,power
U00369,Eric Thompson,eric.thompson369@fooddash.com,+17653686631,2023-09-15,android,asia,new
U00370,Stephanie Watson,stephanie.watson370@fooddash.com,+13884127053,2024-05-12,android,us_east,power
U00371,Betty Edwards,betty.edwards371@fooddash.com,+18068206700,2023-10-30,ios,us_east,new
U00372,Alexander Rodriguez,alexander.rodriguez372@fooddash.com,+17912707116,2024-09-12,web,us_east,returning
U00373,Ryan Anderson,ryan.anderson373@fooddash.com,+14689212178,2024-02-14,web,us_east,returning
U00374,Ronald Ramos,ronald.ramos374@fooddash.com,+13166837206,2023-10-01,web,us_west,power
U00375,Alexander Hill,alexander.hill375@fooddash.com,+18292421902,2024-06-06,ios,us_east,returning
U00376,Nancy Mitchell,nancy.mitchell376@fooddash.com,+19103371602,2024-02-01,ios,us_west,returning
U00377,Jason White,jason.white377@fooddash.com,+16983906397,2024-03-07,ios,us_east,new
U00378,Laura Richardson,laura.richardson378@fooddash.com,+12547023677,2023-01-08,android,us_east,returning
U00379,Brenda Cook,brenda.cook379@fooddash.com,+18689304216,2023-11-14,android,us_west,power
U00380,Gary Perez,gary.perez380@fooddash.com,+12841517756,2024-09-10,android,us_east,new
U00381,Jonathan Torres,jonathan.torres381@fooddash.com,+13728672579,2024-03-15,android,eu,returning
U00382,Joseph Kelly,joseph.kelly382@fooddash.com,+13165494430,2024-08-25,android,asia,returning
U00383,Jennifer Ross,jennifer.ross383@fooddash.com,+19368404902,2024-02-29,ios,us_west,power
U00384,Katherine Long,katherine.long384@fooddash.com,+14535994727,2024-11-10,web,us_west,returning
U00385,Barbara Cruz,barbara.cruz385@fooddash.com,+13204975295,2023-06-13,web,us_west,returning
U00386,Alexander Ward,alexander.ward386@fooddash.com,+18478183451,2023-05-09,android,eu,power
U00387,Linda Reed,linda.reed387@fooddash.com,+15599930189,2023-08-07,android,us_east,casual
U00388,Donna Nguyen,donna.nguyen388@fooddash.com,+17865485272,2024-10-28,android,asia,power
U00389,Sarah Long,sarah.long389@fooddash.com,+16211994652,2023-08-04,web,us_east,casual
U00390,Ashley Jackson,ashley.jackson390@fooddash.com,+19286403886,2024-10-05,ios,eu,returning
U00391,Christopher Kelly,christopher.kelly391@fooddash.com,+18475508325,2024-05-02,ios,us_west,returning
U00392,Barbara Phillips,barbara.phillips392@fooddash.com,+17275667852,2024-06-23,web,us_east,casual
U00393,Carol Howard,carol.howard393@fooddash.com,+12022562657,2024-07-21,web,us_west,power
U00394,David Morgan,david.morgan394@fooddash.com,+16074654579,2023-11-30,web,us_west,returning
U00395,Andrew Baker,andrew.baker395@fooddash.com,+17603191007,2024-03-15,web,eu,casual
U00396,Michael Garcia,michael.garcia396@fooddash.com,+13018710502,2023-01-13,ios,asia,returning
U00397,James Diaz,james.diaz397@fooddash.com,+14073213134,2024-11-16,android,us_east,casual
U00398,Emily Lopez,emily.lopez398@fooddash.com,+18707047102,2023-07-14,ios,eu,returning
U00399,Michael Gomez,michael.gomez399@fooddash.com,+18406125594,2024-07-17,android,us_east,power
U00400,Alexander Gonzalez,alexander.gonzalez400@fooddash.com,+12014580613,2024-01-06,ios,us_west,returning
U00401,Jeffrey Johnson,jeffrey.johnson401@fooddash.com,+12086764217,2024-09-26,ios,asia,power
U00402,Kathleen Martinez,kathleen.martinez402@fooddash.com,+14347426846,2023-03-11,android,us_east,returning
U00403,Joshua Moore,joshua.moore403@fooddash.com,+15913233823,2024-05-13,web,us_east,returning
U00404,Mary Ward,mary.ward404@fooddash.com,+18653753418,2023-12-08,ios,us_east,power
U00405,Edward Ward,edward.ward405@fooddash.com,+19038421969,2024-10-29,ios,asia,new
U00406,Jessica Ramos,jessica.ramos406@fooddash.com,+19477442986,2023-10-01,web,us_east,new
U00407,Emily Chavez,emily.chavez407@fooddash.com,+12865163551,2024-03-05,android,eu,new
U00408,Frank Brown,frank.brown408@fooddash.com,+18746060836,2023-06-09,android,us_west,power
U00409,Donna Chavez,donna.chavez409@fooddash.com,+12555015476,2024-01-20,ios,us_east,returning
U00410,Elizabeth Ortiz,elizabeth.ortiz410@fooddash.com,+12127058222,2023-09-03,ios,asia,returning
U00411,George Cooper,george.cooper411@fooddash.com,+18993898604,2024-08-15,android,asia,new
U00412,Emma Rodriguez,emma.rodriguez412@fooddash.com,+12145398739,2023-06-17,ios,us_east,power
U00413,Nicholas Torres,nicholas.torres413@fooddash.com,+18439406206,2024-08-18,ios,eu,new
U00414,Jonathan Morgan,jonathan.morgan414@fooddash.com,+18303561552,2023-08-04,ios,us_east,casual
U00415,Karen Morgan,karen.morgan415@fooddash.com,+15347555386,2024-03-31,android,eu,power
U00416,David Flores,david.flores416@fooddash.com,+19158339797,2024-07-20,web,us_east,new
U00417,Sharon Anderson,sharon.anderson417@fooddash.com,+16641923227,2023-08-29,android,eu,new
U00418,Mary Price,mary.price418@fooddash.com,+13401190431,2023-05-08,android,us_east,returning
U00419,Patrick King,patrick.king419@fooddash.com,+13707238933,2023-04-09,android,asia,power
U00420,Jessica Foster,jessica.foster420@fooddash.com,+12306620552,2024-09-18,ios,us_west,new
U00421,Pamela Watson,pamela.watson421@fooddash.com,+12789323974,2023-12-20,android,us_east,casual
U00422,Lisa Mitchell,lisa.mitchell422@fooddash.com,+13615280137,2024-08-23,ios,us_west,power
U00423,Sandra Patel,sandra.patel423@fooddash.com,+17211043092,2023-02-04,web,us_east,new
U00424,George Roberts,george.roberts424@fooddash.com,+13534002466,2024-10-28,ios,eu,power
U00425,Katherine Turner,katherine.turner425@fooddash.com,+14296398941,2023-07-12,ios,eu,new
U00426,Elizabeth Kelly,elizabeth.kelly426@fooddash.com,+15813003215,2024-01-25,android,us_east,new
U00427,Eric Garcia,eric.garcia427@fooddash.com,+16102156393,2024-11-12,android,us_east,power
U00428,Carol Lopez,carol.lopez428@fooddash.com,+17668662929,2023-01-07,ios,us_east,power
U00429,Jack Richardson,jack.richardson429@fooddash.com,+14488783398,2023-10-14,android,us_west,power
U00430,Betty Sanders,betty.sanders430@fooddash.com,+17595112546,2023-04-27,ios,us_west,new
U00431,Brian Brooks,brian.brooks431@fooddash.com,+19101160974,2023-09-18,ios,eu,power
U00432,Janet Flores,janet.flores432@fooddash.com,+13064442590,2024-02-16,web,us_west,casual
U00433,Christopher Alvarez,christopher.alvarez433@fooddash.com,+14862560728,2023-02-04,web,asia,returning
U00434,Rachel Mitchell,rachel.mitchell434@fooddash.com,+16692424426,2024-03-27,ios,us_east,power
U00435,Elizabeth Ramos,elizabeth.ramos435@fooddash.com,+17812044933,2023-12-04,android,us_east,new
U00436,Kenneth Gomez,kenneth.gomez436@fooddash.com,+19176473593,2023-09-05,android,us_east,casual
U00437,Sarah Foster,sarah.foster437@fooddash.com,+17982828260,2023-05-01,ios,us_west,returning
U00438,Jessica Morgan,jessica.morgan438@fooddash.com,+15664483557,2023-12-18,ios,us_east,new
U00439,Charles Mendoza,charles.mendoza439@fooddash.com,+15111676621,2023-06-17,web,us_east,new
U00440,Ashley Rivera,ashley.rivera440@fooddash.com,+16059614423,2023-02-08,android,us_east,casual
U00441,Patricia Phillips,patricia.phillips441@fooddash.com,+16635191831,2023-03-15,android,eu,new
U00442,Mary Davis,mary.davis442@fooddash.com,+19994729376,2023-04-12,ios,us_west,power
U00443,Samuel Hernandez,samuel.hernandez443@fooddash.com,+17965342289,2024-12-13,web,us_east,new
U00444,Samuel Cruz,samuel.cruz444@fooddash.com,+13312543145,2024-12-03,web,eu,new
U00445,Cynthia Miller,cynthia.miller445@fooddash.com,+13728267158,2024-09-30,android,us_west,returning
U00446,Jason Thompson,jason.thompson446@fooddash.com,+15624602338,2024-12-06,ios,us_east,casual
U00447,John Ward,john.ward447@fooddash.com,+18345123584,2024-05-17,ios,us_west,returning
U00448,Linda Lopez,linda.lopez448@fooddash.com,+14867425930,2023-04-17,ios,us_west,power
U00449,Ashley Watson,ashley.watson449@fooddash.com,+17561327658,2023-10-25,android,us_east,returning
U00450,Gary Hall,gary.hall450@fooddash.com,+17799428760,2023-09-07,ios,us_east,returning
U00451,Mark Brown,mark.brown451@fooddash.com,+19975713268,2023-02-15,web,us_west,returning
U00452,Justin Robinson,justin.robinson452@fooddash.com,+13632679975,2023-07-12,android,us_east,power
U00453,Jack Davis,jack.davis453@fooddash.com,+19824681115,2024-03-23,web,eu,returning
U00454,Daniel Thompson,daniel.thompson454@fooddash.com,+14426335227,2024-09-18,android,us_east,returning
U00455,Alexander Hughes,alexander.hughes455@fooddash.com,+15603384080,2024-03-13,web,eu,power
U00456,Amy Cooper,amy.cooper456@fooddash.com,+15163945353,2024-01-16,ios,us_east,returning
U00457,Robert Ortiz,robert.ortiz457@fooddash.com,+16891011467,2023-09-15,web,us_east,new
U00458,Carolyn Thompson,carolyn.thompson458@fooddash.com,+15311999183,2023-01-18,ios,eu,new
U00459,Joseph Ortiz,joseph.ortiz459@fooddash.com,+15732216878,2023-10-18,android,eu,returning
U00460,Amanda Hill,amanda.hill460@fooddash.com,+15303289279,2023-05-03,android,us_west,returning
U00461,Gary Wood,gary.wood461@fooddash.com,+15243922635,2024-07-03,web,eu,casual
U00462,Dorothy Lewis,dorothy.lewis462@fooddash.com,+18813941912,2023-10-21,ios,eu,new
U00463,Janet Smith,janet.smith463@fooddash.com,+19187569981,2024-10-22,web,asia,new
U00464,Nicole Green,nicole.green464@fooddash.com,+18264706007,2024-05-11,android,asia,new
U00465,Catherine Martinez,catherine.martinez465@fooddash.com,+14436818508,2023-09-06,ios,asia,new
U00466,Alexander Bennett,alexander.bennett466@fooddash.com,+18546632941,2023-12-13,ios,us_east,power
U00467,Brian Allen,brian.allen467@fooddash.com,+13101021494,2023-02-07,ios,eu,casual
U00468,Edward Murphy,edward.murphy468@fooddash.com,+15876892681,2024-02-29,ios,eu,power
U00469,Pamela Wood,pamela.wood469@fooddash.com,+19764784650,2023-05-07,android,eu,new
U00470,Robert Green,robert.green470@fooddash.com,+14672756994,2023-02-27,ios,asia,new
U00471,Elizabeth Peterson,elizabeth.peterson471@fooddash.com,+12956669869,2024-04-06,web,asia,power
U00472,Sharon Wood,sharon.wood472@fooddash.com,+13688284673,2023-05-03,ios,us_east,casual
U00473,Edward Hughes,edward.hughes473@fooddash.com,+17675450404,2024-05-28,ios,us_east,new
U00474,Pamela Peterson,pamela.peterson474@fooddash.com,+17023576811,2023-02-12,ios,us_west,new
U00475,Raymond Watson,raymond.watson475@fooddash.com,+18149058573,2023-06-05,ios,us_east,returning
